28	0.683353	1.174722	1.581480	1.701131	2.048407	2.368452	2.669479	2.763262	3.046929	3.321365	3.588927	3.673906	3.935058	4.192911	4.448517	4.530474	4.784425	5.037949	5.373449
29	0.683044	1.173864	1.579798	1.699127	2.045230	2.363846	2.663196	2.756386	3.038047	3.310229	3.575286	3.659405	3.917714	4.172463	4.424698	4.505512	4.755728	5.005233	5.334970
30	0.682756	1.173065	1.578232	1.697261	2.042272	2.359562	2.657355	2.749996	3.029798	3.299894	3.562634	3.645959	3.901643	4.153528	4.402657	4.482417	4.729196	4.975006	5.299451
31	0.682486	1.172318	1.576770	1.695519	2.039513	2.355568	2.651913	2.744042	3.022118	3.290276	3.550869	3.633456	3.886709	4.135945	4.382201	4.460989	4.704594	4.946996	5.266566
32	0.682234	1.171619	1.575401	1.693889	2.036933	2.351835	2.646829	2.738481	3.014949	3.281305	3.539900	3.621802	3.872797	4.119574	4.363167	4.441054	4.681720	4.920969	5.236032
33	0.681997	1.170963	1.574118	1.692360	2.034515	2.348338	2.642069	2.733277	3.008242	3.272916	3.529649	3.610913	3.859804	4.104294	4.345412	4.422461	4.660398	4.896721	5.207607
34	0.681774	1.170346	1.572912	1.690924	2.032244	2.345056	2.637604	2.728394	3.001954	3.265055	3.520047	3.600716	3.847644	4.090000	4.328811	4.405080	4.640476	4.874078	5.181082
35	0.681564	1.169765	1.571776	1.689572	2.030108	2.341969	2.633406	2.723806	2.996047	3.257673	3.511036	3.591147	3.836239	4.076599	4.313256	4.388796	4.621821	4.852885	5.156272
36	0.681366	1.169217	1.570705	1.688298	2.028094	2.339061	2.629453	2.719485	2.990487	3.250729	3.502562	3.582150	3.825520	4.064011	4.298650	4.373509	4.604316	4.833008	5.133016
37	0.681178	1.168699	1.569693	1.687094	2.026192	2.336316	2.625723	2.715409	2.985244	3.244184	3.494579	3.573675	3.815427	4.052165	4.284910	4.359130	4.587858	4.814328	5.111174
38	0.681001	1.168208	1.568736	1.685954	2.024394	2.333721	2.622199	2.711558	2.980293	3.238005	3.487046	3.565678	3.805908	4.040995	4.271961	4.345581	4.572357	4.796740	5.090622
39	0.680833	1.167743	1.567829	1.684875	2.022691	2.331264	2.618864	2.707913	2.975609	3.232162	3.479924	3.558120	3.796915	4.030447	4.259737	4.332791	4.557730	4.780152	5.071247
40	0.680673	1.167302	1.566968	1.683851	2.021075	2.328935	2.615702	2.704459	2.971171	3.226628	3.473183	3.550966	3.788405	4.020469	4.248179	4.320700	4.543907	4.764482	5.052953
41	0.680521	1.166883	1.566150	1.682878	2.019541	2.326723	2.612701	2.701181	2.966961	3.221380	3.466791	3.544184	3.780340	4.011017	4.237233	4.309251	4.530823	4.749654	5.035651
42	0.680376	1.166483	1.565372	1.681952	2.018082	2.324620	2.609849	2.698066	2.962962	3.216396	3.460723	3.537745	3.772687	4.002050	4.226853	4.298395	4.518421	4.735603	5.019263
43	0.680238	1.166103	1.564631	1.681071	2.016692	2.322618	2.607135	2.695102	2.959157	3.211656	3.454954	3.531626	3.765415	3.993533	4.216996	4.288086	4.506648	4.722270	5.003720
44	0.680107	1.165740	1.563924	1.680230	2.015368	2.320711	2.604550	2.692278	2.955534	3.207143	3.449464	3.525801	3.758496	3.985431	4.207623	4.278285	4.495458	4.709602	4.988956
45	0.679981	1.165394	1.563249	1.679427	2.014103	2.318891	2.602083	2.689585	2.952079	3.202842	3.444231	3.520251	3.751905	3.977715	4.198700	4.268955	4.484809	4.697549	4.974915
46	0.679861	1.165062	1.562604	1.678660	2.012896	2.317152	2.599728	2.687013	2.948781	3.198737	3.439239	3.514957	3.745620	3.970359	4.190195	4.260063	4.474662	4.686068	4.961546
47	0.679746	1.164745	1.561987	1.677927	2.011740	2.315490	2.597477	2.684556	2.945630	3.194815	3.434472	3.509901	3.739618	3.963338	4.182079	4.251579	4.464984	4.675119	4.948802
48	0.679635	1.164442	1.561396	1.677224	2.010635	2.313899	2.595323	2.682204	2.942616	3.191065	3.429914	3.505068	3.733883	3.956629	4.174326	4.243475	4.455741	4.664667	4.936639
49	0.679530	1.164151	1.560830	1.676551	2.009575	2.312375	2.593260	2.679952	2.939730	3.187476	3.425552	3.500443	3.728396	3.950213	4.166912	4.235726	4.446907	4.654678	4.925019
50	0.679428	1.163871	1.560286	1.675905	2.008559	2.310914	2.591282	2.677793	2.936964	3.184036	3.421373	3.496013	3.723141	3.944070	4.159817	4.228310	4.438453	4.645123	4.913907
51	0.679331	1.163603	1.559765	1.675285	2.007584	2.309512	2.589384	2.675722	2.934311	3.180738	3.417367	3.491766	3.718105	3.938183	4.153019	4.221205	4.430356	4.635972	4.903269
52	0.679237	1.163345	1.559264	1.674689	2.006647	2.308165	2.587562	2.673734	2.931765	3.177572	3.413523	3.487691	3.713274	3.932537	4.146500	4.214393	4.422595	4.627203	4.893077
53	0.679147	1.163097	1.558781	1.674116	2.005746	2.306870	2.585811	2.671823	2.929318	3.174532	3.409831	3.483777	3.708635	3.927118	4.140244	4.207856	4.415148	4.618790	4.883303
54	0.679060	1.162859	1.558318	1.673565	2.004879	2.305625	2.584127	2.669985	2.926965	3.171608	3.406283	3.480016	3.704177	3.921911	4.134234	4.201577	4.407996	4.610714	4.873921
55	0.678977	1.162629	1.557871	1.673034	2.004045	2.304426	2.582506	2.668216	2.924701	3.168796	3.402870	3.476398	3.699891	3.916904	4.128458	4.195542	4.401124	4.602953	4.864909
56	0.678896	1.162407	1.557440	1.672522	2.003241	2.303271	2.580945	2.666512	2.922521	3.166088	3.399584	3.472916	3.695766	3.912087	4.122901	4.189736	4.394514	4.595491	4.856245
57	0.678818	1.162194	1.557025	1.672029	2.002465	2.302158	2.579440	2.664870	2.920420	3.163479	3.396419	3.469562	3.691793	3.907449	4.117550	4.184147	4.388152	4.588310	4.847910
58	0.678743	1.161987	1.556624	1.671553	2.001717	2.301084	2.577988	2.663287	2.918394	3.160964	3.393368	3.466329	3.687964	3.902980	4.112396	4.178763	4.382024	4.581394	4.839884
59	0.678671	1.161788	1.556237	1.671093	2.000995	2.300047	2.576588	2.661759	2.916440	3.158537	3.390425	3.463210	3.684271	3.898670	4.107427	4.173572	4.376118	4.574729	4.832152
60	0.678601	1.161596	1.555863	1.670649	2.000298	2.299046	2.575235	2.660283	2.914553	3.156195	3.387584	3.460200	3.680708	3.894512	4.102633	4.168565	4.370421	4.568302	4.824697
61	0.678533	1.161409	1.555502	1.670219	1.999624	2.298078	2.573928	2.658857	2.912729	3.153932	3.384841	3.457294	3.677268	3.890498	4.098006	4.163732	4.364923	4.562101	4.817505
62	0.678467	1.161229	1.555152	1.669804	1.998971	2.297142	2.572664	2.657479	2.910967	3.151745	3.382190	3.454485	3.673943	3.886620	4.093536	4.159064	4.359614	4.556113	4.810562
63	0.678404	1.161055	1.554814	1.669402	1.998341	2.296237	2.571441	2.656145	2.909262	3.149630	3.379626	3.451769	3.670729	3.882871	4.089217	4.154553	4.354484	4.550327	4.803856
64	0.678342	1.160886	1.554486	1.669013	1.997730	2.295360	2.570258	2.654854	2.907613	3.147584	3.377146	3.449142	3.667621	3.879246	4.085040	4.150190	4.349524	4.544735	4.797374
65	0.678283	1.160723	1.554169	1.668636	1.997138	2.294511	2.569112	2.653604	2.906015	3.145603	3.374746	3.446598	3.664612	3.875738	4.080998	4.145970	4.344725	4.539325	4.791105
66	0.678225	1.160564	1.553861	1.668271	1.996564	2.293689	2.568001	2.652393	2.904468	3.143684	3.372421	3.444135	3.661699	3.872341	4.077085	4.141884	4.340081	4.534090	4.785040
67	0.678169	1.160410	1.553563	1.667916	1.996008	2.292891	2.566925	2.651220	2.902968	3.141824	3.370168	3.441749	3.658876	3.869051	4.073296	4.137927	4.335583	4.529021	4.779168
68	0.678115	1.160261	1.553273	1.667572	1.995469	2.292118	2.565881	2.650081	2.901514	3.140021	3.367984	3.439435	3.656140	3.865862	4.069623	4.134093	4.331226	4.524110	4.773480
69	0.678062	1.160116	1.552992	1.667239	1.994945	2.291367	2.564868	2.648977	2.900103	3.138272	3.365865	3.437192	3.653487	3.862770	4.066063	4.130375	4.327002	4.519351	4.767969
70	0.678011	1.159975	1.552719	1.666914	1.994437	2.290639	2.563885	2.647905	2.898734	3.136574	3.363810	3.435015	3.650913	3.859770	4.062609	4.126770	4.322905	4.514735	4.762624
71	0.677961	1.159839	1.552454	1.666600	1.993943	2.289931	2.562930	2.646863	2.897404	3.134926	3.361814	3.432901	3.648415	3.856859	4.059258	4.123271	4.318930	4.510257	4.757441
72	0.677912	1.159706	1.552197	1.666294	1.993464	2.289243	2.562002	2.645852	2.896113	3.133325	3.359876	3.430848	3.645989	3.854032	4.056004	4.119874	4.315071	4.505911	4.752410
73	0.677865	1.159577	1.551946	1.665996	1.992997	2.288575	2.561101	2.644869	2.894857	3.131770	3.357993	3.428854	3.643632	3.851286	4.052844	4.116575	4.311324	4.501691	4.747525
74	0.677820	1.159451	1.551702	1.665707	1.992543	2.287925	2.560224	2.643913	2.893637	3.130258	3.356162	3.426916	3.641341	3.848618	4.049773	4.113369	4.307684	4.497591	4.742781
75	0.677775	1.159329	1.551465	1.665425	1.992102	2.287292	2.559371	2.642983	2.892450	3.128787	3.354383	3.425031	3.639114	3.846024	4.046788	4.110253	4.304145	4.493606	4.738171
76	0.677732	1.159210	1.551235	1.665151	1.991673	2.286677	2.558541	2.642078	2.891295	3.127357	3.352651	3.423197	3.636947	3.843501	4.043885	4.107223	4.300705	4.489733	4.733690
77	0.677689	1.159094	1.551010	1.664885	1.991254	2.286078	2.557733	2.641198	2.890171	3.125964	3.350966	3.421413	3.634839	3.841047	4.041061	4.104276	4.297358	4.485965	4.729332
78	0.677648	1.158981	1.550791	1.664625	1.990847	2.285494	2.556947	2.640340	2.889077	3.124609	3.349326	3.419676	3.632788	3.838658	4.038313	4.101407	4.294102	4.482299	4.725092
79	0.677608	1.158871	1.550578	1.664371	1.990450	2.284926	2.556180	2.639505	2.888011	3.123288	3.347729	3.417985	3.630790	3.836331	4.035637	4.098614	4.290932	4.478731	4.720966
80	0.677569	1.158763	1.550370	1.664125	1.990063	2.284372	2.555434	2.638691	2.886972	3.122002	3.346172	3.416337	3.628844	3.834066	4.033032	4.095895	4.287845	4.475257	4.716949
81	0.677531	1.158659	1.550167	1.663884	1.989686	2.283832	2.554706	2.637897	2.885960	3.120748	3.344656	3.414732	3.626948	3.831859	4.030493	4.093245	4.284838	4.471872	4.713036
82	0.677493	1.158557	1.549969	1.663649	1.989319	2.283305	2.553996	2.637123	2.884973	3.119526	3.343178	3.413167	3.625099	3.829707	4.028019	4.090663	4.281908	4.468575	4.709224
83	0.677457	1.158457	1.549776	1.663420	1.988960	2.282791	2.553304	2.636369	2.884010	3.118335	3.341736	3.411641	3.623297	3.827610	4.025607	4.088146	4.279052	4.465361	4.705510
84	0.677422	1.158360	1.549588	1.663197	1.988610	2.282290	2.552628	2.635632	2.883071	3.117172	3.340330	3.410152	3.621539	3.825564	4.023255	4.085692	4.276267	4.462228	4.701888
85	0.677387	1.158265	1.549404	1.662979	1.988268	2.281801	2.551969	2.634914	2.882154	3.116037	3.338958	3.408699	3.619825	3.823569	4.020961	4.083298	4.273550	4.459172	4.698356
86	0.677353	1.158172	1.549225	1.662765	1.987934	2.281323	2.551325	2.634212	2.881260	3.114930	3.337619	3.407282	3.618151	3.821621	4.018722	4.080961	4.270900	4.456190	4.694911
87	0.677320	1.158082	1.549050	1.662557	1.987608	2.280856	2.550697	2.633527	2.880386	3.113848	3.336311	3.405897	3.616517	3.819720	4.016537	4.078681	4.268313	4.453280	4.691549
88	0.677288	1.157993	1.548878	1.662354	1.987290	2.280400	2.550083	2.632858	2.879533	3.112792	3.335034	3.404546	3.614922	3.817864	4.014403	4.076455	4.265788	4.450440	4.688267
89	0.677256	1.157907	1.548711	1.662155	1.986979	2.279955	2.549483	2.632204	2.878699	3.111761	3.333787	3.403225	3.613363	3.816051	4.012320	4.074280	4.263321	4.447666	4.685063
90	0.677225	1.157822	1.548547	1.661961	1.986674	2.279520	2.548896	2.631565	2.877884	3.110752	3.332568	3.401935	3.611841	3.814280	4.010284	4.072156	4.260913	4.444957	4.681934
91	0.677195	1.157740	1.548387	1.661771	1.986377	2.279094	2.548323	2.630940	2.877088	3.109767	3.331377	3.400674	3.610352	3.812549	4.008295	4.070081	4.258559	4.442310	4.678877
92	0.677166	1.157659	1.548231	1.661585	1.986086	2.278678	2.547763	2.630330	2.876309	3.108803	3.330212	3.399442	3.608898	3.810857	4.006351	4.068052	4.256258	4.439723	4.675890
93	0.677137	1.157580	1.548078	1.661404	1.985802	2.278271	2.547214	2.629732	2.875547	3.107861	3.329074	3.398236	3.607475	3.809203	4.004450	4.066069	4.254010	4.437195	4.672970
94	0.677109	1.157502	1.547928	1.661226	1.985523	2.277873	2.546678	2.629148	2.874802	3.106939	3.327960	3.397057	3.606084	3.807585	4.002591	4.064129	4.251811	4.434722	4.670115
95	0.677081	1.157426	1.547781	1.661052	1.985251	2.277483	2.546153	2.628576	2.874073	3.106038	3.326870	3.395904	3.604723	3.806002	4.000773	4.062232	4.249660	4.432304	4.667323
96	0.677054	1.157352	1.547638	1.660881	1.984984	2.277101	2.545639	2.628016	2.873360	3.105155	3.325803	3.394775	3.603392	3.804454	3.998994	4.060376	4.247556	4.429939	4.664593
97	0.677027	1.157280	1.547497	1.660715	1.984723	2.276728	2.545136	2.627468	2.872661	3.104291	3.324759	3.393670	3.602088	3.802938	3.997253	4.058560	4.245496	4.427624	4.661921
98	0.677001	1.157209	1.547359	1.660551	1.984467	2.276362	2.544644	2.626931	2.871977	3.103445	3.323737	3.392588	3.600812	3.801455	3.995549	4.056782	4.243481	4.425359	4.659306
99	0.676976	1.157139	1.547224	1.660391	1.984217	2.276003	2.544161	2.626405	2.871308	3.102617	3.322736	3.391529	3.599563	3.800002	3.993880	4.055041	4.241508	4.423141	4.656746
100	0.676951	1.157071	1.547092	1.660234	1.983971	2.275652	2.543689	2.625891	2.870652	3.101805	3.321756	3.390491	3.598339	3.798579	3.992246	4.053337	4.239576	4.420970	4.654240
101	0.676927	1.157004	1.546963	1.660081	1.983731	2.275308	2.543226	2.625386	2.870009	3.101010	3.320796	3.389475	3.597140	3.797186	3.990646	4.051667	4.237684	4.418843	4.651786
102	0.676903	1.156938	1.546836	1.659930	1.983495	2.274971	2.542772	2.624891	2.869379	3.100231	3.319855	3.388479	3.595966	3.795820	3.989078	4.050031	4.235830	4.416760	4.649382
103	0.676879	1.156874	1.546711	1.659782	1.983264	2.274641	2.542327	2.624407	2.868761	3.099468	3.318932	3.387503	3.594815	3.794482	3.987541	4.048428	4.234013	4.414719	4.647027
104	0.676856	1.156811	1.546589	1.659637	1.983037	2.274317	2.541891	2.623932	2.868156	3.098719	3.318028	3.386546	3.593686	3.793171	3.986035	4.046857	4.232233	4.412718	4.644719
105	0.676833	1.156749	1.546470	1.659495	1.982815	2.273999	2.541463	2.623465	2.867562	3.097985	3.317141	3.385608	3.592580	3.791885	3.984559	4.045317	4.230488	4.410757	4.642457
106	0.676811	1.156688	1.546352	1.659356	1.982597	2.273687	2.541044	2.623008	2.866980	3.097265	3.316272	3.384688	3.591495	3.790625	3.983111	4.043808	4.228777	4.408835	4.640239
107	0.676790	1.156628	1.546237	1.659219	1.982383	2.273381	2.540632	2.622560	2.866409	3.096559	3.315419	3.383785	3.590431	3.789388	3.981692	4.042327	4.227100	4.406950	4.638065
108	0.676768	1.156570	1.546124	1.659085	1.982173	2.273081	2.540228	2.622120	2.865848	3.095866	3.314583	3.382900	3.589388	3.788175	3.980299	4.040874	4.225454	4.405102	4.635932
109	0.676747	1.156513	1.546013	1.658953	1.981967	2.272787	2.539832	2.621688	2.865298	3.095187	3.313762	3.382031	3.588363	3.786985	3.978933	4.039449	4.223840	4.403288	4.633841
110	0.676727	1.156456	1.545904	1.658824	1.981765	2.272497	2.539443	2.621265	2.864759	3.094520	3.312956	3.381179	3.587359	3.785818	3.977593	4.038051	4.222256	4.401509	4.631789
111	0.676706	1.156401	1.545797	1.658697	1.981567	2.272214	2.539061	2.620849	2.864229	3.093865	3.312166	3.380342	3.586372	3.784672	3.976277	4.036679	4.220702	4.399763	4.629775
112	0.676687	1.156347	1.545692	1.658573	1.981372	2.271935	2.538686	2.620440	2.863709	3.093222	3.311389	3.379521	3.585404	3.783547	3.974986	4.035332	4.219176	4.398049	4.627799
113	0.676667	1.156293	1.545589	1.658450	1.981180	2.271661	2.538318	2.620039	2.863198	3.092591	3.310627	3.378714	3.584453	3.782442	3.973718	4.034010	4.217678	4.396367	4.625859
114	0.676648	1.156241	1.545487	1.658330	1.980992	2.271392	2.537956	2.619645	2.862696	3.091971	3.309879	3.377922	3.583520	3.781358	3.972473	4.032712	4.216208	4.394715	4.623955
115	0.676629	1.156189	1.545388	1.658212	1.980807	2.271128	2.537601	2.619258	2.862203	3.091362	3.309143	3.377145	3.582603	3.780293	3.971251	4.031437	4.214764	4.393094	4.622085
116	0.676611	1.156139	1.545290	1.658096	1.980626	2.270869	2.537252	2.618878	2.861719	3.090763	3.308421	3.376380	3.581702	3.779246	3.970050	4.030184	4.213345	4.391501	4.620249
117	0.676592	1.156089	1.545194	1.657982	1.980448	2.270614	2.536909	2.618504	2.861244	3.090175	3.307711	3.375629	3.580817	3.778219	3.968871	4.028954	4.211952	4.389936	4.618445
118	0.676575	1.156040	1.545099	1.657870	1.980272	2.270363	2.536572	2.618137	2.860776	3.089598	3.307014	3.374892	3.579948	3.777209	3.967712	4.027745	4.210583	4.388399	4.616673
119	0.676557	1.155992	1.545006	1.657759	1.980100	2.270117	2.536241	2.617776	2.860317	3.089030	3.306329	3.374167	3.579093	3.776216	3.966573	4.026557	4.209238	4.386888	4.614932
120	0.676540	1.155945	1.544915	1.657651	1.979930	2.269875	2.535915	2.617421	2.859865	3.088472	3.305655	3.373454	3.578254	3.775241	3.965453	4.025390	4.207916	4.385404	4.613221
121	0.676523	1.155898	1.544825	1.657544	1.979764	2.269637	2.535595	2.617072	2.859421	3.087923	3.304993	3.372753	3.577428	3.774282	3.964353	4.024242	4.206617	4.383945	4.611539
122	0.676506	1.155853	1.544737	1.657439	1.979600	2.269402	2.535280	2.616729	2.858984	3.087384	3.304342	3.372064	3.576616	3.773339	3.963271	4.023114	4.205339	4.382511	4.609886
123	0.676490	1.155808	1.544650	1.657336	1.979439	2.269172	2.534970	2.616392	2.858554	3.086853	3.303701	3.371386	3.575818	3.772412	3.962207	4.022005	4.204083	4.381101	4.608261
124	0.676473	1.155763	1.544564	1.657235	1.979280	2.268945	2.534665	2.616060	2.858132	3.086331	3.303071	3.370720	3.575033	3.771500	3.961161	4.020914	4.202848	4.379714	4.606663
125	0.676458	1.155720	1.544480	1.657135	1.979124	2.268723	2.534365	2.615733	2.857716	3.085818	3.302452	3.370065	3.574260	3.770603	3.960132	4.019841	4.201633	4.378350	4.605091
126	0.676442	1.155677	1.544397	1.657037	1.978971	2.268503	2.534070	2.615412	2.857308	3.085312	3.301842	3.369420	3.573501	3.769721	3.959120	4.018785	4.200438	4.377009	4.603545
127	0.676426	1.155635	1.544316	1.656940	1.978820	2.268287	2.533780	2.615096	2.856905	3.084815	3.301242	3.368785	3.572753	3.768853	3.958125	4.017747	4.199263	4.375689	4.602025
128	0.676411	1.155593	1.544236	1.656845	1.978671	2.268075	2.533495	2.614785	2.856509	3.084326	3.300652	3.368161	3.572018	3.767999	3.957145	4.016725	4.198106	4.374391	4.600529
129	0.676396	1.155553	1.544157	1.656752	1.978524	2.267866	2.533213	2.614479	2.856120	3.083845	3.300071	3.367546	3.571294	3.767158	3.956181	4.015720	4.196968	4.373113	4.599057
130	0.676382	1.155512	1.544079	1.656659	1.978380	2.267660	2.532937	2.614177	2.855736	3.083371	3.299500	3.366942	3.570581	3.766331	3.955232	4.014731	4.195848	4.371856	4.597609
131	0.676367	1.155473	1.544003	1.656569	1.978239	2.267457	2.532664	2.613880	2.855358	3.082905	3.298937	3.366346	3.569880	3.765517	3.954298	4.013757	4.194746	4.370619	4.596183
132	0.676353	1.155434	1.543927	1.656479	1.978099	2.267258	2.532396	2.613588	2.854986	3.082445	3.298383	3.365760	3.569189	3.764715	3.953378	4.012798	4.193660	4.369401	4.594780
133	0.676339	1.155395	1.543853	1.656391	1.977961	2.267061	2.532132	2.613300	2.854620	3.081993	3.297837	3.365183	3.568510	3.763926	3.952473	4.011854	4.192592	4.368202	4.593399
134	0.676325	1.155358	1.543780	1.656305	1.977826	2.266868	2.531871	2.613017	2.854260	3.081548	3.297300	3.364614	3.567840	3.763149	3.951582	4.010924	4.191540	4.367021	4.592039
135	0.676311	1.155320	1.543708	1.656219	1.977692	2.266677	2.531615	2.612738	2.853904	3.081109	3.296771	3.364055	3.567181	3.762383	3.950704	4.010009	4.190504	4.365858	4.590699
136	0.676298	1.155284	1.543637	1.656135	1.977561	2.266489	2.531363	2.612463	2.853554	3.080677	3.296249	3.363503	3.566531	3.761630	3.949839	4.009107	4.189484	4.364713	4.589380
137	0.676285	1.155247	1.543567	1.656052	1.977431	2.266304	2.531114	2.612192	2.853210	3.080251	3.295736	3.362960	3.565892	3.760887	3.948988	4.008219	4.188479	4.363585	4.588081
138	0.676272	1.155212	1.543498	1.655970	1.977304	2.266122	2.530869	2.611925	2.852870	3.079832	3.295230	3.362425	3.565261	3.760155	3.948149	4.007345	4.187489	4.362474	4.586802
139	0.676259	1.155177	1.543430	1.655890	1.977178	2.265942	2.530627	2.611662	2.852535	3.079419	3.294731	3.361897	3.564640	3.759434	3.947322	4.006483	4.186513	4.361380	4.585541
140	0.676246	1.155142	1.543364	1.655811	1.977054	2.265765	2.530389	2.611403	2.852206	3.079011	3.294240	3.361378	3.564028	3.758724	3.946508	4.005633	4.185552	4.360301	4.584299
141	0.676234	1.155108	1.543298	1.655732	1.976931	2.265590	2.530155	2.611147	2.851880	3.078610	3.293756	3.360866	3.563425	3.758024	3.945705	4.004796	4.184605	4.359239	4.583076
142	0.676221	1.155074	1.543233	1.655655	1.976811	2.265418	2.529923	2.610895	2.851560	3.078214	3.293279	3.360361	3.562831	3.757334	3.944914	4.003972	4.183672	4.358191	4.581870
143	0.676209	1.155041	1.543168	1.655579	1.976692	2.265249	2.529695	2.610647	2.851244	3.077824	3.292808	3.359863	3.562245	3.756654	3.944134	4.003159	4.182752	4.357159	4.580681
144	0.676197	1.155008	1.543105	1.655504	1.976575	2.265081	2.529470	2.610402	2.850933	3.077440	3.292344	3.359373	3.561667	3.755984	3.943365	4.002357	4.181845	4.356142	4.579509
